SSams_cooking,SSams_dishwasher,SSams_dishwasher_end,SSams_drier,SSams_drier_end,SSams_entertainment,SSams_equipment,SSams_freezer,SSams_fridge,SSams_lighting,SSams_office,SSams_washingmachine,SSams_washingmachine_end,SSonn_cooking,SSonn_dishwasher,SSonn_dishwasher_end,SSonn_drier,SSonn_drier_end,SSonn_entertainment,SSonn_equipment,SSonn_freezer,SSonn_fridge,SSonn_lighting,SSonn_office,SSonn_washingmachine,SSonn_washingmachine_end,SWerk_cooking,SWerk_dishwasher,SWerk_dishwasher_end,SWerk_drier,SWerk_drier_end,SWerk_entertainment,SWerk_equipment,SWerk_freezer,SWerk_fridge,SWerk_lighting,SWerk_office,SWerk_washingmachine,SWerk_washingmachine_end,USams_cooking,USams_dishwasher,USams_dishwasher_end,USams_drier,USams_drier_end,USams_entertainment,USams_equipment,USams_freezer,USams_fridge,USams_lighting,USams_office,USams_washingmachine,USams_washingmachine_end,USonn_cooking,USonn_dishwasher,USonn_dishwasher_end,USonn_drier,USonn_drier_end,USonn_entertainment,USonn_equipment,USonn_freezer,USonn_fridge,USonn_lighting,USonn_office,USonn_washingmachine,USonn_washingmachine_end,UWerk_cooking,UWerk_dishwasher,UWerk_dishwasher_end,UWerk_drier,UWerk_drier_end,UWerk_entertainment,UWerk_equipment,UWerk_freezer,UWerk_fridge,UWerk_lighting,UWerk_office,UWerk_washingmachine,UWerk_washingmachine_end,WSams_cooking,WSams_dishwasher,WSams_dishwasher_end,WSams_drier,WSams_drier_end,WSams_entertainment,WSams_equipment,WSams_freezer,WSams_fridge,WSams_lighting,WSams_office,WSams_washingmachine,WSams_washingmachine_end,WSonn_cooking,WSonn_dishwasher,WSonn_dishwasher_end,WSonn_drier,WSonn_drier_end,WSonn_entertainment,WSonn_equipment,WSonn_freezer,WSonn_fridge,WSonn_lighting,WSonn_office,WSonn_washingmachine,WSonn_washingmachine_end,WWerk_cooking,WWerk_dishwasher,WWerk_dishwasher_end,WWerk_drier,WWerk_drier_end,WWerk_entertainment,WWerk_equipment,WWerk_freezer,WWerk_fridge,WWerk_lighting,WWerk_office,WWerk_washingmachine,WWerk_washingmachine_end
5.14093e-06,3.49921e-09,1.43315e-05,0.00028476,8.59891e-06,0.000429643,7.21062e-06,0.00068123,0.00068123,0.000118866,0.000465222,8.59909e-06,8.59891e-06,5.73261e-06,3.44228e-09,1.43315e-05,4.22074e-05,8.59891e-06,0.000540109,4.80756e-05,0.000682438,0.000682438,0.000170384,8.59892e-06,0.000132837,8.59891e-06,1.22423e-08,1.44318e-08,1.43315e-05,1.54673e-05,8.59891e-06,1.68989e-05,3.81802e-07,0.00068123,0.00068123,6.99018e-05,3.19301e-09,4.20413e-10,8.59891e-06,1.37583e-05,6.84879e-09,1.43315e-05,4.1369e-05,8.59891e-06,0.000204302,4.73138e-05,0.00068123,0.00068123,5.76385e-05,8.6055e-06,1.89489e-06,8.59891e-06,5.14093e-06,3.18607e-09,1.43315e-05,0.000237297,8.59891e-06,0.000328112,1.22734e-05,0.00068123,0.00068123,0.000726174,8.44646e-09,1.05202e-05,8.59891e-06,5.78355e-06,4.5043e-09,1.43315e-05,0.000332219,8.59891e-06,0.000109258,5.34127e-05,0.00068123,0.00068123,0.000233381,5.73261e-06,8.01029e-08,8.59891e-06,1.64845e-07,4.26406e-07,1.43315e-05,6.5555e-05,8.59891e-06,0.000464227,1.15328e-05,0.00068123,0.00068123,0.000688173,7.73779e-06,2.8316e-10,8.59891e-06,7.49128e-09,3.38815e-07,1.43315e-05,5.58454e-08,8.59891e-06,0.000396594,7.64807e-05,0.000682438,0.000682438,0.000599345,1.12562e-08,1.34075e-06,8.59891e-06,3.12766e-07,3.75149e-08,1.43315e-05,7.82046e-05,8.59891e-06,0.000109258,3.84634e-05,0.00068123,0.00068123,0.000190963,1.20558e-05,1.24552e-06,8.59891e-06
4.99992e-06,3.2219e-09,1.39675e-05,0.000281017,8.38049e-06,0.00042594,6.98776e-06,0.000681217,0.000681217,0.000113757,0.000461029,8.38067e-06,8.38049e-06,5.58699e-06,3.16751e-09,1.39675e-05,4.09726e-05,8.38049e-06,0.000536198,4.70478e-05,0.000682411,0.000682411,0.000164195,8.3805e-06,0.000130546,8.38049e-06,1.16091e-08,1.37242e-08,1.39675e-05,1.46701e-05,8.38049e-06,1.70508e-05,3.83524e-07,0.000681217,0.000681217,6.55439e-05,2.93023e-09,4.07371e-10,8.38049e-06,1.34088e-05,6.43347e-09,1.39675e-05,4.04864e-05,8.38049e-06,0.000201502,4.63043e-05,0.000681217,0.000681217,5.40402e-05,8.38736e-06,1.83909e-06,8.38049e-06,4.98006e-06,2.92279e-09,1.39675e-05,0.000234179,8.38049e-06,0.00032411,1.18556e-05,0.000681217,0.000681217,0.00071423,8.11409e-09,1.01621e-05,8.38049e-06,5.62491e-06,4.14178e-09,1.39675e-05,0.000327853,8.38049e-06,0.00010715,5.22793e-05,0.000681217,0.000681217,0.000227471,5.58699e-06,7.71915e-08,8.38049e-06,1.57183e-07,4.07342e-07,1.39675e-05,6.42904e-05,8.38049e-06,0.000459087,1.12441e-05,0.000681217,0.000681217,0.000681723,7.53341e-06,2.57612e-10,8.38049e-06,6.90093e-09,3.16041e-07,1.39675e-05,5.16593e-08,8.38049e-06,0.000393175,7.50053e-05,0.000682411,0.000682411,0.000591909,1.08126e-08,1.29292e-06,8.38049e-06,2.9879e-07,3.47114e-08,1.39675e-05,7.61043e-05,8.38049e-06,0.00010715,3.76488e-05,0.000681217,0.000681217,0.000186524,1.17734e-05,1.19526e-06,8.38049e-06
4.86244e-06,2.96622e-09,1.36117e-05,0.000277305,8.16705e-06,0.000422255,6.77182e-06,0.000681205,0.000681205,0.00010884,0.000456848,8.16724e-06,8.16705e-06,5.4447e-06,2.91427e-09,1.36117e-05,3.9769e-05,8.16705e-06,0.000532299,4.60388e-05,0.000682384,0.000682384,0.000158192,8.16706e-06,0.000128286,8.16705e-06,1.10073e-08,1.30544e-08,1.36117e-05,1.39101e-05,8.16705e-06,1.72045e-05,3.85427e-07,0.000681205,0.000681205,6.14277e-05,2.68849e-09,3.968e-10,8.16705e-06,1.30673e-05,6.04525e-09,1.36117e-05,3.96199e-05,8.16705e-06,0.000198731,4.53132e-05,0.000681205,0.000681205,5.06414e-05,8.1742e-06,1.7848e-06,8.16705e-06,4.82379e-06,2.68052e-09,1.36117e-05,0.000231085,8.16705e-06,0.000320145,1.14507e-05,0.000681205,0.000681205,0.0007024,7.7944e-09,9.81503e-06,8.16705e-06,5.47024e-06,3.80778e-09,1.36117e-05,0.000323522,8.16705e-06,0.000105076,5.11666e-05,0.000681205,0.000681205,0.000221678,5.4447e-06,7.45354e-08,8.16705e-06,1.49859e-07,3.89081e-07,1.36117e-05,6.30458e-05,8.16705e-06,0.000453984,1.09621e-05,0.000681205,0.000681205,0.00067526,7.33392e-06,2.34305e-10,8.16705e-06,6.35534e-09,2.94716e-07,1.36117e-05,4.77738e-08,8.16705e-06,0.000389774,7.35533e-05,0.000682384,0.000682384,0.000584494,1.03859e-08,1.24668e-06,8.16705e-06,2.85405e-07,3.21089e-08,1.36117e-05,7.40513e-05,8.16705e-06,0.000105076,3.68492e-05,0.000681205,0.000681205,0.000182166,1.14969e-05,1.14698e-06,8.16705e-06
4.72841e-06,2.73055e-09,1.32642e-05,0.000273622,7.95849e-06,0.00041859,6.56261e-06,0.000681193,0.000681193,0.000104107,0.00045268,7.9587e-06,7.95849e-06,5.30566e-06,2.68093e-09,1.32642e-05,3.85961e-05,7.95849e-06,0.000528411,4.50483e-05,0.000682358,0.000682358,0.00015237,7.95851e-06,0.000126056,7.95849e-06,1.04355e-08,1.24203e-08,1.32642e-05,1.31858e-05,7.95849e-06,1.73603e-05,3.87513e-07,0.000681193,0.000681193,5.75418e-05,2.46619e-09,3.88559e-10,7.95849e-06,1.27336e-05,5.68227e-09,1.32642e-05,3.87693e-05,7.95849e-06,0.00019599,4.43402e-05,0.000681193,0.000681193,4.74331e-05,7.96594e-06,1.732e-06,7.95849e-06,4.672e-06,2.45765e-09,1.32642e-05,0.000228016,7.95849e-06,0.000316216,1.10582e-05,0.000681193,0.000681193,0.000690685,7.48694e-09,9.47862e-06,7.95849e-06,5.31946e-06,3.50015e-09,1.32642e-05,0.000319226,7.95849e-06,0.000103035,5.00745e-05,0.000681193,0.000681193,0.000216001,5.30566e-06,7.21255e-08,7.95849e-06,1.42859e-07,3.71593e-07,1.32642e-05,6.1821e-05,7.95849e-06,0.000448918,1.06868e-05,0.000681193,0.000681193,0.000668783,7.13922e-06,2.13049e-10,7.95849e-06,5.85125e-09,2.74753e-07,1.32642e-05,4.41682e-08,7.95849e-06,0.00038639,7.21244e-05,0.000682358,0.000682358,0.000577102,9.97548e-09,1.20199e-06,7.95849e-06,2.72587e-07,2.96935e-08,1.32642e-05,7.20447e-05,7.95849e-06,0.000103035,3.60644e-05,0.000681193,0.000681193,0.000177888,1.1226e-05,1.10061e-06,7.95849e-06
4.59775e-06,2.51336e-09,1.29245e-05,0.00026997,7.75472e-06,0.000414943,6.35991e-06,0.000681181,0.000681181,9.95545e-05,0.000448526,7.75494e-06,7.75472e-06,5.16981e-06,2.46596e-09,1.29245e-05,3.74531e-05,7.75472e-06,0.000524536,4.40761e-05,0.000682331,0.000682331,0.000146725,7.75474e-06,0.000123856,7.75472e-06,9.89228e-09,1.18197e-08,1.29245e-05,1.24958e-05,7.75472e-06,1.75179e-05,3.89782e-07,0.000681181,0.000681181,5.38755e-05,2.26183e-09,3.82526e-10,7.75472e-06,1.24076e-05,5.34281e-09,1.29245e-05,3.79343e-05,7.75472e-06,0.000193278,4.33852e-05,0.000681181,0.000681181,4.44061e-05,7.76248e-06,1.68064e-06,7.75472e-06,4.52458e-06,2.25268e-09,1.29245e-05,0.000224973,7.75472e-06,0.000312323,1.06779e-05,0.000681181,0.000681181,0.000679087,7.19129e-09,9.15262e-06,7.75472e-06,5.17247e-06,3.21686e-09,1.29245e-05,0.000314965,7.75472e-06,0.000101026,4.90025e-05,0.000681181,0.000681181,0.000210439,5.16981e-06,6.99532e-08,7.75472e-06,1.36168e-07,3.54848e-07,1.29245e-05,6.06158e-05,7.75472e-06,0.000443888,1.04179e-05,0.000681181,0.000681181,0.000662295,6.94921e-06,1.93669e-10,7.75472e-06,5.38566e-09,2.56071e-07,1.29245e-05,4.08234e-08,7.75472e-06,0.000383024,7.07183e-05,0.000682331,0.000682331,0.000569735,9.58076e-09,1.15879e-06,7.75472e-06,2.60314e-07,2.74525e-08,1.29245e-05,7.00839e-05,7.75472e-06,0.000101026,3.52941e-05,0.000681181,0.000681181,0.000173688,1.09608e-05,1.0561e-06,7.75472e-06
4.4704e-06,2.31324e-09,1.25927e-05,0.000266348,7.55565e-06,0.000411315,6.16355e-06,0.000681169,0.000681169,9.5176e-05,0.000444386,7.55587e-06,7.55565e-06,5.0371e-06,2.26797e-09,1.25927e-05,3.63394e-05,7.55565e-06,0.000520673,4.31219e-05,0.000682305,0.000682305,0.000141254,7.55566e-06,0.000121686,7.55565e-06,9.37623e-09,1.12507e-08,1.25927e-05,1.18386e-05,7.55565e-06,1.76774e-05,3.92234e-07,0.000681169,0.000681169,5.04181e-05,2.07403e-09,3.7859e-10,7.55565e-06,1.2089e-05,5.02528e-09,1.25927e-05,3.71147e-05,7.55565e-06,0.000190596,4.24478e-05,0.000681169,0.000681169,4.15517e-05,7.56373e-06,1.6307e-06,7.55565e-06,4.38141e-06,2.06424e-09,1.25927e-05,0.000221955,7.55565e-06,0.000308467,1.03094e-05,0.000681169,0.000681169,0.000667605,6.90701e-09,8.83674e-06,7.55565e-06,5.0292e-06,2.95605e-09,1.25927e-05,0.000310739,7.55565e-06,9.90496e-05,4.79504e-05,0.000681169,0.000681169,0.00020499,5.0371e-06,6.80109e-08,7.55565e-06,1.29776e-07,3.38815e-07,1.25927e-05,5.94299e-05,7.55565e-06,0.000438896,1.01554e-05,0.000681169,0.000681169,0.000655796,6.76379e-06,1.76004e-10,7.55565e-06,4.95573e-09,2.38593e-07,1.25927e-05,3.77214e-08,7.55565e-06,0.000379676,6.93348e-05,0.000682305,0.000682305,0.000562393,9.20118e-09,1.11705e-06,7.55565e-06,2.48563e-07,2.53739e-08,1.25927e-05,6.81681e-05,7.55565e-06,9.90497e-05,3.45381e-05,0.000681169,0.000681169,0.000169567,1.07012e-05,1.01337e-06,7.55565e-06
4.34627e-06,2.1289e-09,1.22686e-05,0.000262756,7.36117e-06,0.000407707,5.97333e-06,0.000681158,0.000681158,9.09662e-05,0.00044026,7.3614e-06,7.36117e-06,4.90745e-06,2.08565e-09,1.22686e-05,3.52545e-05,7.36117e-06,0.000516823,4.21855e-05,0.000682279,0.000682279,0.000135952,7.36119e-06,0.000119546,7.36117e-06,8.88609e-09,1.07115e-08,1.22686e-05,1.12128e-05,7.36117e-06,1.78388e-05,3.94869e-07,0.000681158,0.000681158,4.71595e-05,1.90152e-09,3.76654e-10,7.36117e-06,1.17779e-05,4.72819e-09,1.22686e-05,3.63103e-05,7.36117e-06,0.000187942,4.15277e-05,0.000681158,0.000681158,3.88617e-05,7.36959e-06,1.58213e-06,7.36117e-06,4.24238e-06,1.89103e-09,1.22686e-05,0.000218962,7.36117e-06,0.000304647,9.95231e-06,0.000681158,0.000681158,0.00065624,6.63371e-09,8.53071e-06,7.36117e-06,4.88955e-06,2.716e-09,1.22686e-05,0.000306549,7.36117e-06,9.71051e-05,4.6918e-05,0.000681158,0.000681158,0.000199654,4.90745e-06,6.62913e-08,7.36117e-06,1.23668e-07,3.23467e-07,1.22686e-05,5.82632e-05,7.36117e-06,0.00043394,9.89908e-06,0.000681158,0.000681158,0.000649289,6.58286e-06,1.59908e-10,7.36117e-06,4.55886e-09,2.22247e-07,1.22686e-05,3.48454e-08,7.36117e-06,0.000376345,6.79737e-05,0.000682279,0.000682279,0.000555078,8.8362e-09,1.07671e-06,7.36117e-06,2.37316e-07,2.34465e-08,1.22686e-05,6.62964e-05,7.36117e-06,9.71053e-05,3.37963e-05,0.000681158,0.000681158,0.000165524,1.0447e-05,9.72371e-07,7.36117e-06
4.22529e-06,1.95912e-09,1.1952e-05,0.000259195,7.1712e-06,0.000404118,5.78908e-06,0.000681147,0.000681147,8.69199e-05,0.000436148,7.17144e-06,7.1712e-06,4.7808e-06,1.9178e-09,1.1952e-05,3.41978e-05,7.1712e-06,0.000512986,4.12665e-05,0.000682253,0.000682253,0.000130817,7.17122e-06,0.000117436,7.1712e-06,8.42062e-09,1.02003e-08,1.1952e-05,1.06172e-05,7.1712e-06,1.80021e-05,3.97689e-07,0.000681147,0.000681147,4.40901e-05,1.74311e-09,3.76634e-10,7.1712e-06,1.14739e-05,4.45014e-09,1.1952e-05,3.55208e-05,7.1712e-06,0.000185316,4.06248e-05,0.000681147,0.000681147,3.63279e-05,7.17996e-06,1.5349e-06,7.1712e-06,4.1074e-06,1.73187e-09,1.1952e-05,0.000215994,7.1712e-06,0.000300863,9.60644e-06,0.000681147,0.000681147,0.000644994,6.37098e-09,8.23427e-06,7.1712e-06,4.75345e-06,2.4951e-09,1.1952e-05,0.000302394,7.1712e-06,9.51922e-05,4.59049e-05,0.000681147,0.000681147,0.000194427,4.7808e-06,6.47878e-08,7.1712e-06,1.17832e-07,3.08776e-07,1.1952e-05,5.71155e-05,7.1712e-06,0.000429021,9.64891e-06,0.000681147,0.000681147,0.000642774,6.40633e-06,1.45246e-10,7.1712e-06,4.19261e-09,2.06963e-07,1.1952e-05,3.21798e-08,7.1712e-06,0.000373032,6.66347e-05,0.000682253,0.000682253,0.000547792,8.48528e-09,1.03773e-06,7.1712e-06,2.2655e-07,2.16597e-08,1.1952e-05,6.44682e-05,7.1712e-06,9.51924e-05,3.30685e-05,0.000681147,0.000681147,0.000161557,1.01981e-05,9.33042e-07,7.1712e-06
4.1074e-06,1.80278e-09,1.16427e-05,0.000255664,6.98565e-06,0.000400547,5.61061e-06,0.000681136,0.000681136,8.30319e-05,0.000432052,6.9859e-06,6.98565e-06,4.6571e-06,1.76331e-09,1.16427e-05,3.31687e-05,6.98565e-06,0.000509161,4.03648e-05,0.000682227,0.000682227,0.000125844,6.98567e-06,0.000115354,6.98565e-06,7.97865e-09,9.71556e-09,1.16427e-05,1.00504e-05,6.98565e-06,1.81672e-05,4.00693e-07,0.000681136,0.000681136,4.12002e-05,1.5977e-09,3.78456e-10,6.98565e-06,1.1177e-05,4.18985e-09,1.16427e-05,3.47461e-05,6.98565e-06,0.00018272,3.97387e-05,0.000681136,0.000681136,3.39425e-05,6.99477e-06,1.48897e-06,6.98565e-06,3.97635e-06,1.58567e-09,1.16427e-05,0.000213052,6.98565e-06,0.000297115,9.27145e-06,0.000681136,0.000681136,0.000633865,6.11846e-09,7.94714e-06,6.98565e-06,4.62082e-06,2.29187e-09,1.16427e-05,0.000298275,6.98565e-06,9.33105e-05,4.49108e-05,0.000681136,0.000681136,0.00018931,4.6571e-06,6.34945e-08,6.98565e-06,1.12259e-07,2.94715e-07,1.16427e-05,5.59865e-05,6.98565e-06,0.000424139,9.40473e-06,0.000681136,0.000681136,0.000636253,6.2341e-06,1.31894e-10,6.98565e-06,3.85471e-09,1.92676e-07,1.16427e-05,2.97098e-08,6.98565e-06,0.000369736,6.53175e-05,0.000682227,0.000682227,0.000540536,8.14792e-09,1.00008e-06,6.98565e-06,2.16248e-07,2.00039e-08,1.16427e-05,6.26826e-05,6.98565e-06,9.33107e-05,3.23543e-05,0.000681136,0.000681136,0.000157665,9.95442e-06,8.95325e-07,6.98565e-06
3.99252e-06,1.65885e-09,1.13407e-05,0.000252164,6.80442e-06,0.000396997,5.43777e-06,0.000681125,0.000681125,7.92971e-05,0.000427971,6.80469e-06,6.80442e-06,4.53628e-06,1.62113e-09,1.13407e-05,3.21666e-05,6.80442e-06,0.000505349,3.94801e-05,0.000682202,0.000682202,0.000121029,6.80444e-06,0.000113302,6.80442e-06,7.55905e-09,9.25574e-09,1.13407e-05,9.51123e-06,6.80442e-06,1.83342e-05,4.03883e-07,0.000681125,0.000681125,3.8481e-05,1.46429e-09,3.8206e-10,6.80442e-06,1.08871e-05,3.94611e-09,1.13407e-05,3.3986e-05,6.80442e-06,0.000180152,3.88693e-05,0.000681125,0.000681125,3.16982e-05,6.81393e-06,1.44432e-06,6.80442e-06,3.84913e-06,1.45141e-09,1.13407e-05,0.000210135,6.80442e-06,0.000293403,8.94704e-06,0.000681125,0.000681125,0.000622856,5.87578e-09,7.66908e-06,6.80442e-06,4.49158e-06,2.10494e-09,1.13407e-05,0.000294191,6.80442e-06,9.14597e-05,4.39356e-05,0.000681125,0.000681125,0.0001843,4.53628e-06,6.24058e-08,6.80442e-06,1.06936e-07,2.81261e-07,1.13407e-05,5.4876e-05,6.80442e-06,0.000419294,9.16644e-06,0.000681125,0.000681125,0.000629728,6.06608e-06,1.19738e-10,6.80442e-06,3.54305e-09,1.79326e-07,1.13407e-05,2.74218e-08,6.80442e-06,0.000366458,6.40219e-05,0.000682202,0.000682202,0.000533311,7.82364e-09,9.637e-07,6.80442e-06,2.06391e-07,1.84697e-08,1.13407e-05,6.0939e-05,6.80442e-06,9.14598e-05,3.16537e-05,0.000681125,0.000681125,0.000153848,9.71592e-06,8.59166e-07,6.80442e-06
3.88058e-06,1.52637e-09,1.10457e-05,0.000248694,6.62744e-06,0.000393465,5.27037e-06,0.000681115,0.000681115,7.57105e-05,0.000423907,6.62772e-06,6.62744e-06,4.41829e-06,1.49033e-09,1.10457e-05,3.11909e-05,6.62744e-06,0.00050155,3.86121e-05,0.000682177,0.000682177,0.00011637,6.62746e-06,0.000111279,6.62744e-06,7.16075e-09,8.81944e-09,1.10457e-05,8.99848e-06,6.62744e-06,1.8503e-05,4.0726e-07,0.000681115,0.000681115,3.59238e-05,1.34193e-09,3.87394e-10,6.62744e-06,1.06039e-05,3.71781e-09,1.10457e-05,3.32401e-05,6.62744e-06,0.000177611,3.80163e-05,0.000681115,0.000681115,2.95876e-05,6.63733e-06,1.40092e-06,6.62744e-06,3.72564e-06,1.32815e-09,1.10457e-05,0.000207244,6.62744e-06,0.000289727,8.63291e-06,0.000681115,0.000681115,0.000611966,5.64258e-09,7.39984e-06,6.62744e-06,4.36565e-06,1.93305e-09,1.10457e-05,0.000290144,6.62744e-06,8.96393e-05,4.29789e-05,0.000681115,0.000681115,0.000179396,4.41829e-06,6.15169e-08,6.62744e-06,1.01852e-07,2.68387e-07,1.10457e-05,5.37837e-05,6.62744e-06,0.000414486,8.93392e-06,0.000681115,0.000681115,0.000623199,5.90218e-06,1.08675e-10,6.62744e-06,3.2557e-09,1.66854e-07,1.10457e-05,2.5303e-08,6.62744e-06,0.000363199,6.27476e-05,0.000682177,0.000682177,0.000526119,7.51196e-09,9.28562e-07,6.62744e-06,1.9696e-07,1.70488e-08,1.10457e-05,5.92366e-05,6.62744e-06,8.96395e-05,3.09665e-05,0.000681115,0.000681115,0.000150105,9.48249e-06,8.24511e-07,6.62744e-06
3.77152e-06,1.40444e-09,1.07577e-05,0.000245256,6.45461e-06,0.000389953,5.10826e-06,0.000681105,0.000681105,7.22673e-05,0.000419858,6.45491e-06,6.45461e-06,4.30308e-06,1.37e-09,1.07577e-05,3.0241e-05,6.45461e-06,0.000497765,3.77606e-05,0.000682152,0.000682152,0.000111861,6.45464e-06,0.000109284,6.45461e-06,6.78272e-09,8.40533e-09,1.07577e-05,8.51102e-06,6.45461e-06,1.86736e-05,4.10824e-07,0.000681105,0.000681105,3.35201e-05,1.22977e-09,3.94415e-10,6.45461e-06,1.03274e-05,3.50391e-09,1.07577e-05,3.25084e-05,6.45461e-06,0.000175099,3.71795e-05,0.000681105,0.000681105,2.7604e-05,6.46491e-06,1.35872e-06,6.45461e-06,3.60579e-06,1.21502e-09,1.07577e-05,0.000204378,6.45461e-06,0.000286087,8.32879e-06,0.000681105,0.000681105,0.000601196,5.41854e-09,7.13917e-06,6.45461e-06,4.24296e-06,1.77502e-09,1.07577e-05,0.000286132,6.45461e-06,8.78491e-05,4.20404e-05,0.000681105,0.000681105,0.000174597,4.30307e-06,6.08234e-08,6.45461e-06,9.69985e-08,2.56071e-07,1.07577e-05,5.27096e-05,6.45461e-06,0.000409715,8.70706e-06,0.000681105,0.000681105,0.000616668,5.74232e-06,9.86095e-11,6.45461e-06,2.99081e-09,1.55207e-07,1.07577e-05,2.33414e-08,6.45461e-06,0.000359957,6.14945e-05,0.000682152,0.000682152,0.000518961,7.21243e-09,8.94624e-07,6.45461e-06,1.8794e-07,1.57331e-08,1.07577e-05,5.75746e-05,6.45461e-06,8.78492e-05,3.02923e-05,0.000681105,0.000681105,0.000146435,9.25404e-06,7.91311e-07,6.45461e-06
3.66527e-06,1.29226e-09,1.04764e-05,0.000241848,6.28586e-06,0.000386461,4.95129e-06,0.000681095,0.000681095,6.89628e-05,0.000415826,6.28617e-06,6.28586e-06,4.19057e-06,1.25934e-09,1.04764e-05,2.93165e-05,6.28586e-06,0.000493992,3.69253e-05,0.000682128,0.000682128,0.0001075,6.28588e-06,0.000107317,6.28586e-06,6.424e-09,8.01216e-09,1.04764e-05,8.04772e-06,6.28586e-06,1.88461e-05,4.14576e-07,0.000681095,0.000681095,3.1262e-05,1.12699e-09,4.03092e-10,6.28586e-06,1.00574e-05,3.30343e-09,1.04764e-05,3.17906e-05,6.28586e-06,0.000172615,3.63585e-05,0.000681095,0.000681095,2.57406e-05,6.29658e-06,1.31771e-06,6.28586e-06,3.48947e-06,1.11122e-09,1.04764e-05,0.000201538,6.28586e-06,0.000282482,8.03438e-06,0.000681095,0.000681095,0.000590546,5.20332e-09,6.88683e-06,6.28586e-06,4.12342e-06,1.62976e-09,1.04764e-05,0.000282156,6.28586e-06,8.60886e-05,4.11199e-05,0.000681095,0.000681095,0.000169901,4.19057e-06,6.03213e-08,6.28586e-06,9.23647e-08,2.4429e-07,1.04764e-05,5.16533e-05,6.28586e-06,0.000404981,8.48575e-06,0.000681095,0.000681095,0.000610137,5.5864e-06,8.94546e-11,6.28586e-06,2.74672e-09,1.44333e-07,1.04764e-05,2.15259e-08,6.28586e-06,0.000356733,6.02622e-05,0.000682128,0.000682128,0.000511837,6.92462e-09,8.61848e-07,6.28586e-06,1.79312e-07,1.45151e-08,1.04764e-05,5.59524e-05,6.28586e-06,8.60888e-05,2.96312e-05,0.000681095,0.000681095,0.000142837,9.03046e-06,7.59517e-07,6.28586e-06
3.56176e-06,1.18906e-09,1.02018e-05,0.00023847,6.12109e-06,0.000382987,4.79928e-06,0.000681085,0.000681085,6.57923e-05,0.000411811,6.12141e-06,6.12109e-06,4.08072e-06,1.15759e-09,1.02018e-05,2.84167e-05,6.12109e-06,0.000490234,3.6106e-05,0.000682103,0.000682103,0.000103284,6.12111e-06,0.000105378,6.12109e-06,6.08364e-09,7.63876e-09,1.02018e-05,7.60753e-06,6.12109e-06,1.90203e-05,4.18518e-07,0.000681085,0.000681085,2.91417e-05,1.03288e-09,4.134e-10,6.12109e-06,9.79374e-06,3.11547e-09,1.02018e-05,3.10865e-05,6.12109e-06,0.000170159,3.55532e-05,0.000681085,0.000681085,2.39912e-05,6.13225e-06,1.27785e-06,6.12109e-06,3.37661e-06,1.016e-09,1.02018e-05,0.000198724,6.12109e-06,0.000278912,7.74943e-06,0.000681085,0.000681085,0.000580016,4.99662e-09,6.6426e-06,6.12109e-06,4.00698e-06,1.49627e-09,1.02018e-05,0.000278215,6.12109e-06,8.43576e-05,4.02171e-05,0.000681085,0.000681085,0.000165307,4.08072e-06,6.00074e-08,6.12109e-06,8.79414e-08,2.33022e-07,1.02018e-05,5.06147e-05,6.12109e-06,0.000400284,8.26988e-06,0.000681085,0.000681085,0.000603606,5.43434e-06,8.11306e-11,6.12109e-06,2.52184e-09,1.34183e-07,1.02018e-05,1.9846e-08,6.12109e-06,0.000353527,5.90504e-05,0.000682103,0.000682103,0.00050475,6.64809e-09,8.30198e-07,6.12109e-06,1.71062e-07,1.3388e-08,1.02018e-05,5.43691e-05,6.12109e-06,8.43577e-05,2.89828e-05,0.000681085,0.000681085,0.000139311,8.81168e-06,7.2908e-07,6.12109e-06
