W_UWH_EFH,WW_UWH_EFH,W_UWB_EFH,WW_UWB_EFH,W_USH_EFH,WW_USH_EFH,W_USB_EFH,WW_USB_EFH,W_SWX_EFH,WW_SWX_EFH,W_SSX_EFH,WW_SSX_EFH,W_WWH_EFH,WW_WWH_EFH,W_WWB_EFH,WW_WWB_EFH,W_WSH_EFH,WW_WSH_EFH,W_WSB_EFH,WW_WSB_EFH,W_UWH_MFH,WW_UWH_MFH,W_UWB_MFH,WW_UWB_MFH,W_USH_MFH,WW_USH_MFH,W_USB_MFH,WW_USB_MFH,W_SWX_MFH,WW_SWX_MFH,W_SSX_MFH,WW_SSX_MFH,W_WWH_MFH,WW_WWH_MFH,W_WWB_MFH,WW_WWB_MFH,W_WSH_MFH,WW_WSH_MFH,W_WSB_MFH,WW_WSB_MFH
0,0,0,0,0.00133155792276964,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0.00181818181818182,0,0,0,0,0,0.00095877300000001,0,0.00174520069808028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654512,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0.00625682515578595,0,0.00267407448783154,0,0.000234056290591661,0,0.00190111526988881,0.00226230264949802,0,0,0,0,0.0126495865547425,0,0.00755675798690892,0,0.00550243769900414,0.000333340693419869,0.00836398409559864,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00095877300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.00095877300000001,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0.00515463917525773,0,0.00133155792276965,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0.00174520069808028,0,0.000958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0.00257731958762886,0,0.00133155792276964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762887,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958772000000011,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654512,0,0.00257731958762887,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.00191754554170662,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276966,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808028,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.00095877300000001,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762887,0,0.00133155792276964,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853308,0,0,0,0.0115824672008687,0,0.00314978976353416,0,0,0,0.00443199467768854,0,0,0,0,0,0.0085643536150531,0,0.00704454523702769,0,0.00757266620797654,0.00236065448331531,0.00840503981068687,0
0.0019193857965451,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853308,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0.00181818181818182,0,0,0,0,0,0.00095877300000001,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0.00174520069808028,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00095877300000001,0,0.00174520069808029,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276964,0,0.00181818181818182,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309022,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958771999999997,0,0.00174520069808028,0,0,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309019,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0,0,0.00174520069808029,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654512,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.00095877300000001,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762887,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0.0138480177208083,0,0.00349651936882089,0,0.00676267699888592,0,0.0018522474644439,0,0,0.0000512950959520804,0.129426574824498,0,0.012506070135696,0,0.00678340787189744,0,0.00681010964101457,0.0000702091204089467,0.00928420432955837,0
0,0,0.00257731958762887,0,0.00133155792276966,0,0.00181818181818182,0,0,0,0,0,0,0,0.00174520069808028,0,0.000958772770853322,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.00095877300000001,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654512,0,0,0,0.00133155792276962,0,0.00181818181818182,0,0,0,0,0,0.000958772000000011,0,0.00174520069808028,0,0.000958772770853308,0,0.00103092783505157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762887,0,0.00133155792276965,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0.00174520069808028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309019,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.00095877300000001,0,0,0,0.000958772770853308,0,0,0,0.0083992321363689,0,0.0024124351169973,0,0.00903886832331808,0,0.00474909944360134,0,0.00939834054012934,0,0,0,0.00687848137982014,0.00517054165553968,0.0070968569988946,0,0.00458008282328372,0,0.0146386503775427,0
0.0019193857965451,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853308,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309023,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0.00133155792276965,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.00095877300000001,0,0,0,0.000958772770853308,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853308,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654508,0,0.00257731958762887,0,0.00133155792276968,0,0,0,0,0,0,0,0.000958771999999997,0,0.00174520069808028,0,0.000958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762887,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808029,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.00095877300000001,0,0.00174520069808028,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654513,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0.00621114217198214,0.00669755235545955,0.00604910547832947,0,0.00853670897202264,0,0.00472977301473829,0,0.0000982913678941686,0,0,0,0.0135124110042615,0.00258848234432607,0.00757509080979884,0,0.00894810949839927,0,0.0142950895370295,0
0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0.00095877300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.00103092783505157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0.00133155792276965,0,0.00181818181818182,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0.00257731958762888,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808028,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.0017452006980803,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0.00181818181818182,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276968,0,0,0,0,0,0,0,0,0,0.00174520069808029,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.0018181818181818,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762887,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0.00986798946837924,0.0202383827486123,0.00627523348177733,0,0.00703706467844554,0,0.00133828426162919,0,0,0,0,0,0.00713555967995314,0,0.00676428484112434,0,0.00909536180098503,0,0.00687409627189408,0
0,0,0.00257731958762886,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958771999999997,0,0,0,0.000958772770853322,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0.00133155792276965,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762888,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0.0018181818181818,0,0,0,0,0,0,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999997,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0.00103092783505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309023,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0.00257731958762886,0,0.00133155792276965,0,0.0018181818181818,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958772000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654508,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654513,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0,0,0.0173156380776134,0,0.00630244139663068,0,0.00828764281503746,0,0.010343422755701,0,0,0,0,0,0.0134224274224177,0,0.00676971093525554,0,0.00909380357556085,0,0.0084916226553779,0
0,0,0,0,0.00133155792276968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999997,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762888,0,0,0,0.0018181818181818,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853267,0,0.00103092783505157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808032,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0018181818181818,0,0,0,0,0,0.000958771999999997,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0.00257731958762888,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.00191754554170662,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958771999999997,0,0,0,0.00191754554170662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.00191754554170662,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0.00257731958762886,0,0,0,0.0018181818181818,0,0,0,0,0,0.000958772999999996,0,0.00174520069808026,0,0.000958772770853294,0,0.00103092783505154,0,0.00880761825048781,0,0.00289153626654835,0,0.00906962024470968,0,0.00992063741956155,0,0,0,0,0,0.00979491795336169,0,0.00693986131056859,0,0.008069332386361,0.0000220802596068716,0.0083579805180686,0
0.00383877159309023,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.00191754554170664,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309018,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999996,0,0.00174520069808029,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853267,0,0.00103092783505157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654513,0,0,0,0.00133155792276965,0,0.00181818181818183,0,0,0,0,0,0.000958771999999997,0,0.00174520069808032,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276965,0,0,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019193857965451,0,0,0,0,0,0.0018181818181818,0,0,0,0,0,0.000958772999999996,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762888,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958772000000024,0,0,0,0.000958772770853294,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276968,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0.0018181818181818,0,0,0,0,0,0.000958772999999996,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
